name,url,text
-Grandes-Fees,https://www.puissance-zelda.com/encyclopedie/1152-Grandes-Fees,"Les Grandes Fées sont un élément récurrent dans la saga Zelda, apparaissant dans presque chaque jeu depuis The Legend of Zelda premier du nom. Ce sont des fées plus puissantes que les autres, redonnant santé et vigueur quand on leur rend visite, et pouvant offrir de grands pouvoirs à ceux qui les méritent. Elles vivent dans leurs fontaines sacrées, dont le thème est devenu une musique iconique de la saga, présente dans presque tous les menus de chaque jeux.,,Leur première apparition dans le premier jeu se limite à un simple rôle de regain de santé pour le joueur quand il leur rend visite, celles-ci lui redonnant tous ses coeurs lors de ces occasions. Leur apparence est la même que celle des autres fées trouvées en Hyrule.,,C’est dans A Link to the Past qu’elles acquièrent leur fameux thème musical. Le rôle de la majeure partie d’entre elles est à nouveau de soigner Link, mais deux sortent du lot : la fée de la cascade de voeux, qui peut améliorer les objets de l’inventaire de Link, et Vénus, la reine des fées. Les fées semblent d’ailleurs immunisées contre les effets du Monde des Ténèbres.,,Leur rôle dans Link’s Awakening est toujours la guérison. Néanmoins, dans la version DX, la reine des fées est présente dans la dernière salle du donjon unique à cette version. Elle offrira la tunique bleue, qui augmente la défense, et la rouge, qui augmente l’attaque.,,Dans Ocarina of Time, plusieurs grandes fées peuvent être trouvées. Elles ne se révèleront que si Link joue la berceuse de Zelda, et pourront lui offrir différents pouvoirs: le Vent de Farore, qui permet la téléportation dans les donjons, l’amour de Nayru, qui crée un bouclier autour de Link, le Feu de Din qui diffuse du feu autour de Link et la maîtrise de l’attaque circulaire.,,Dans Majora’s Mask, Skull Kid a joué un mauvais tour à toutes les Grandes Fées, et les a séparées en plusieurs petites fées cachées dans chaque donjon du jeu. La Grande Fée de Bourg-Clocher supplie Link d’aider ses consœurs, et lui offre le Masque des Fées, qui attire les fées tel un aimant. Les Grandes Fées récompenseront Link si celui-ci leur redonne leurs apparences initiales.,,Dans les Oracle, les Grandes Fées n’ont pas un rôle très important, mais il est probable que Véran soit une sorte de Grande Fée démoniaque.,,Il y a plusieurs Grandes Fées dans The Minish Cap, qui demanderont plusieurs choses à Link en fonction de ce qu’elles offrent, comme des questions sur le jeu, donner tous ses rubis ou jeter des bombes dans leur fontaine.,Elles tiennent également un rôle clé dans le jeu bonus du remake de A Link to the Past, Four Swords, où elles donnent la clé du Palais de Vaati.,,Par la suite, leur rôle ne changera presque pas. Elles sont au nombre de 7 dans The Wind Waker, dont l’une doit être sauvée des tentacules d’un calamar géant. Elles garderont la même apparence dans Four Swords Adventure, mais en auront une plus sombre dans Twilight Princess, en accord avec l’ambiance du jeu.,,Dans Breath of the Wild, quatre Grandes Fées peuvent être trouvées, et Link pourra raviver leurs pouvoirs en leur faisant don de rubis. Elles le remercieront en améliorant ses tenues, si le joueur a les matériaux requis.,,Les Grandes Fées sont donc un élément iconique de la saga Zelda, présent dans presque tous les jeux.,"
rappin,https://www.puissance-zelda.com/encyclopedie/13-Grappin,"Le grappin est un des objets classiques dans la série. Il s'agit d'un outil complexe qui projette dans les airs un crochet fixé au bout d'une chaîne montée sur un ressort qui s'étire. C'est un objet très utile pour tuer des ennemis à distance puisqu'il fait beaucoup de dégâts sans utiliser de munitions. Par contre, à partir d'Ocarina of Time, le grappin devient moins puissant : il ne tue que les ennemis les plus faibles et paralyse les autres. Note intéressante, le grappin et ses variations se trouvent la plupart du temps dans un donjon en lien avec l'eau.,,Tout comme le boomerang, le grappin permet à Link de ramener à lui certains objets (cœurs, rubis, etc.) excepté qu'il ne peut être projeté qu'en ligne droite, ainsi que perpendiculairement à Link pour les Zelda 2D. Dans les opus en 3D, par contre, il est possible pour Link de viser n'importe où autour de lui ainsi que dans les airs à l'aide d'un petit viseur rouge qui s'affiche à l'écran et qui indique la portée du tir. Mais l'utilité principale du grappin est la possibilité de se projeter soi-même vers certains objets et surfaces sur lesquelles le grappin peut s'accrocher, comme des cibles, du grillage, des vignes et plusieurs objets en bois (coffres, caisses, pieux, drapeaux, etc.). Ceci permet donc à Link de se rendre dans des endroits auparavant inaccessibles. ,,On retrouve le grappin dans la plupart des Zelda à partir d'A Link to the Past. Il subit de nombreux changements de look à travers les jeux, avec parfois même l'ajout de certaines fonctionnalités. Dans Ocarina of Time, par exemple, Link peut utiliser le grappin même lorsqu'il est sous l'eau, à condition de porter ses bottes de plomb. De plus, lorsque Link porte ses bottes de plomb dans The Wind Waker, il peut utiliser son grappin pour faire tomber des objets beaucoup plus lourds que lui. Le style différent du grappin de Twilight Princess (les griffes remplacent la pique) ne lui permet plus de s'accrocher aux objets en bois, mais permet par contre à Link de rester accroché à sa cible.,,Dans certains Zelda se trouve un deuxième grappin en plus du premier. Normalement, il s'agit d'un grappin deux fois plus long que le premier et qui viendra remplacer celui-ci. Mais il peut aussi être de longueur égale au premier, comme dans Twilight Princess, ce qui permet à Link d'utiliser les deux simultanément. Dans Skyward Sword, le premier est grappin obtenu y est similaire et déjà doté de cette fonction double, puis peut être amélioré avec d'autres fonctionnalités."
Grappingriffe,https://www.puissance-zelda.com/encyclopedie/221-Grappingriffe,"Le Grappin-griffe, à ne pas confondre avec le Grappin, est le premier trésor de donjon dans The Wind Waker. Lorsque Link sauve Médolie des griffes des Moblins au sommet de la Caverne du Dragon, la jeune Piaf lui remet l'objet en remerciement. Lorsque les Piafs ne possédaient pas encore d'ailes, ils utilisaient des grappins-griffes pour se déplacer dans les hautes montagnes de l'Île du Dragon. Pour l'utiliser, Link doit lancer son extrémité munie de crochets vers une longue perche de bois horizontale plantée dans un mur ou accrochée au plafond. La corde s'enroule alors autour de la perche et les crochets se fixent dans le bois, permettant ainsi à Link de se balancer au bout de la corde, ou tout simplement de grimper le long de celle-ci.,,Le grappin-griffe est donc très utile pour franchir de grands vides. Mais il est aussi utile pour voler des trésors aux ennemis ! Ainsi, alors que les Pendentifs du Bonheur s'obtiennent quelque fois seulement lorsqu'un Bokoblin meurt, Link est assuré d'en obtenir un en utilisant le grappin-griffe sur le goblin. La technique marche aussi bien sur les Blobs et les autres ennemis qui laissent des trésors. Il n'inflige par contre aucun dégât aux ennemis, excepté aux plus faibles, comme les chauves-souris. Il n'est par contre pas conseillé de l'utiliser dans ce but, car le tir est lent et imprécis. Le grappin-griffe possède aussi une dernière utilité lorsque utilisé en mer : il peut servir de grue pour remonter des coffres des profondeurs de l'océan, à condition de connaître leur emplacement.,,Le grappin-griffe est aussi présent dans Phantom Hourlgass. Alors que son look est semblable à celui dans The Wind Waker, son utilité est très différente. Il agit désormais comme le grappin normal, en projetant Link vers certains objets ou en ramenant d'autres à lui. Il est aussi possible d'attacher le grappin-griffe entre deux piquets, créant ainsi un petit pont que Link peut traverser en équilibre. Cette corde tendue agit aussi comme un lance-pierre, permettant à Link de faire de plus grands sauts ou de dévier la trajectoire d'objets."
Grenouilles,https://www.puissance-zelda.com/encyclopedie/462-Grenouilles,"Tout comme les chats, les cocottes, ou encore les singes, les grenouilles manifestent souvent leur présence dans la série The Legend of Zelda. Ces amphibiens présentent les mêmes caractéristiques que des grenouilles réelles, à ceci près qu’elle constituent généralement une chorale et peuvent parler.  ,,Leur première apparition remonte à Link’s Awakening, où Wart, dont le nom et l’apparence rappellent le boss final de Super Mario Bros. 2, dirige leur chorale et apprend à Link le Chant des Grenouilles pour la modique somme de 300 Rubis. On peut également retrouver un groupe de quatre autres grenouilles dans la maison de Richard, de la même manière que dans Kaeru no Tame ni Kane wa Naru, jeu qui a fortement inspiré cet épisode.,,Dans le passage en 3D d’Ocarina of Time, elles constituent également une chorale dont les membres sont disséminés sur les diverses points d’eau d’Hyrule, qui doit être réunie pour gagner des rubis et des quarts de cœur. Leur reflet à Termina se présente dans les Montagnes du Nord, jouant dans la chorale de Don Gero. Le masque de ce dernier, à récupérer sur la tête d’un Goron, s’avère donc indispensable à Link s’il veut préparer le concert.,,C’est dans Twilight Princess, au Village de Toal qu’elles tiennent le rôle le plus banal et se rapprochent le plus  en apparences des grenouilles réelles, auxquelles Link-loup pourra parler. Enfin, dans Phantom Hourglass, on trouve au sein de l’océan six Grenouilles Dorées, qui, après leur avoir tiré un boulet de canon dessus, indiqueront un symbole à dessiner sur l’Ardoise des Tornades pour se transporter instantanément vers un lieu spécifique."
Grezzo,https://www.puissance-zelda.com/encyclopedie/550-Grezzo,"Grezzo est un studio de développement japonais, fondé en 2006, et basé à Shibuya (Tokyo). Son CEO est Koichi Ishii, réputé pour être le créateur de la série Seiken Densetsu. ,,En 2008 sortit leur premier jeu : Line Attack Heroes, un jeu d'action sur Wiiware dans lequel on peut jouer avec son Mii.,,En 2009, Iwata propose au studio de développer un remake d'Ocarina of Time, sur la future 3DS, et Grezzo accepte. Ocarina of Time 3D sort finalement le 17 juin 2011, et propose, entre autres, des meilleurs graphismes, un système d'aide via des vidéos,un mode ""Boss Challenge"" ou encore l'exploitation de la gyroscopie pour viser dans le jeu. ,,En 2015, Grezzo poursuit sa collaboration avec Nintendo sur la série Zelda, en réalisant le remake Majora's Mask 3D et en collaborant sur Tri Force Heroes."
Grida,https://www.puissance-zelda.com/encyclopedie/769-Grida,"Grida est un personnage de Skyward Sword. Élève de l’École de Chevalerie, elle est dans une classe supérieure à celle de Link, comme Kiko. Cheveux roux, yeux bleus, elle porte l'uniforme de Chevalier de couleur verte et un béret de même couleur. ,,Orbo, amoureux d'elle, confie à Link une lettre d'amour qu'il doit lui porter. Si celui-ci s'exécute, Grida avouera qu'elle est plus intéressée par Kiko, car celui-ci est fomidable et qu'il fait des rondes la nuit alors que personne ne le lui a demandé. Link va jouer le rôle d'entremetteur et va rapporter au jeune homme ce qu'il a appris. Celui-ci s'empressera alors de demander à Grida de sortir avec lui. Heureux d'avoir une petite amie merveilleuse, Kiko offrira cinq cristaux de gratitude à Link pour l'aide qu'il a apporté. ,,La chambre de Grida est au premier étage de l’école. Elle n'apprécie pas que Link y vienne la nuit, et ne se gênera pas pour le lui dire. La salle de bain occupée durant toute la nuit est une autre source de ses problèmes."
Griffes_de_Taupe,https://www.puissance-zelda.com/encyclopedie/299-Griffes_de_Taupe,"Les Griffes de Taupe sont des objets apparus dans la Forteresse du Vent de The Minish Cap. Remplaçant le rôle de la Pelle dans les autres épisodes de la saga, ces gants font office de véritable foreuse lorsque Link souhaite se frayer un chemin parmi les galeries souterraines généralement obstruées par de la terre molle. De fait, elles sont indispensables pour pénétrer dans bon nombre de grottes secrètes disséminées en Hyrule.,,Les Griffes de Taupe, lorsqu’elles ne sont pas utilisées contre un mur, permettent donc de retourner le sol, permettant parfois de découvrir des cœurs, des rubis, des Coquillages Surprises, voire même des Fragments du Bonheur."
Grim_Creeper,https://www.puissance-zelda.com/encyclopedie/878-Grim_Creeper,"Le Grim Creeper est un mini-boss de Link's Awakening. Présent dans la Tour du Vautour, le septième donjon, il porte un masque à l'apparence d'un crâne.,,Très lâche, il reste en hauteur durant son combat contre Link, hors de portée de sa lame. Le Grim Creeper utilise alors sa flûte afin d'invoquer six chauves-souris qui fonceront sur le jeune homme. N'importe quelle arme peut les éliminer, mais le plus simple reste l'épée. Si une seule de ces créatures est manquée, le mini-boss se moque de Link, et recommence. Une fois les six battues, le Grim Creeper prend la fuite, laissant le téléporteur derrière lui.,,Link le retrouvera lorsqu'il combattra Evil Eagle, le boss du donjon. Grim Creeper tente à nouveau d'éliminer le héros en chevauchant la bête. Il échouera cependant, et rappellera au jeune homme qu'ils font tous partie du rêve du Poisson-Rêve, et qu'ils sont appelés à disparaître lorsque celui-ci s'éveillera."
Grimoire,https://www.puissance-zelda.com/encyclopedie/678-Grimoire,"Le Grimoire est un objet exclusif à The Legend of Zelda sur NES. Il peut être obtenu dans le Donjon Lion ainsi que dans le Donjon D lors de la seconde quête. Le grimoire ne révèle son utilité qu'une fois lié à la Baguette Magique, modifiant de manière permanente les sorts projetés par cette dernière. L'ordre d'obtention de ces deux objets n'a aucune incidence sur cette modification. ,,Une fois le Grimoire présent dans l'inventaire, la Baguette Magique générera un sort se transformant en flamme, semblable à celle des Bougies, après être entré en collision avec un élément. Il devient dès lors plus aisé d'éclairer les pièces sombres des donjons, tout en possédant une arme au corps à corps efficace. En contrepartie, le grimoire a pour effet d'affaiblir les dégâts occasionnés par la baguette, les flammes étant en effet moins efficaces que le sort de base. De même, la baguette deviendra inutile face aux ennemis insensibles au feu.,"
Griock,https://www.puissance-zelda.com/encyclopedie/897-Griock,"C'est un dragon à deux têtes, boss du Temple de Glace de Phantom Hourglass. Sa mort nous permet de récupérer l'Aquanine. Ses têtes présentent chacune un masque et sont de couleurs différentes, l'une bleue et l'autre rouge. La tête bleue crache des boules de glace et la tête rouge des boules de feu.,,C'est un boss à deux phases de combat :,,Dans la première phase il faut tendre le Grappin-griffe aux piliers de sorte à ce que les boules lancées par une tête soient renvoyées vers l'autre tête jusqu'à ce que les masques soient détruits.,,Dans la deuxième phase il faut éviter les vagues qu'il provoque lorsqu'il plonge en grimpant sur un des piliers. Puis, lorsqu'une de ses têtes revient vers le bord, frappez sa langue et accrochez-la à un des piliers à l'aide du Grappin-griffe afin de l’assommer puis lacérez-le de coups d'épée.,,On peut remarquer que dans la version américaine du jeu il porte le nom de Gleeok comme le dragon à deux têtes de Legend of Zelda et Oracle of Seasons."
Grog,https://www.puissance-zelda.com/encyclopedie/616-Grog,"Grog est un personnage atypique que l’on peut rencontrer assis sous l’arbre à l’entrée du village Cocorico dans Ocarina of Time alors que Link n’est seulement qu’un enfant. Son allure décharnée s’oppose vivement aux physiques des membres de sa famille : Anju, sa sœur, Mutoh, son père qu’il déteste et Granny dont les liens de parenté ne sont pas précisés. Grog intervient dans la quête annexe de l’épée Biggoron. Offrez-lui Petit Poulet pour prouver votre sympathie et il vous donnera en échange le Champignon Suspect dans les Bois Perdus quand Link est adulte.,,Dans Majora’s Mask, Grog vit au ranch Romani. N’ayant pas perdu l’intérêt porté aux volailles de son homologue d’Ocarina of Time, il souhaite voir un jour ses poussins grandir et devenir des poules, malgré la chute imminente de la Lune. C’est en réalisant cette transformation grâce au masque de Brême que Link se voit offrir de sa part le fort utile masque du Lapin."
-Gros-Blin,https://www.puissance-zelda.com/encyclopedie/1057-Gros-Blin,"Le gros blin est un monstre à tête de bouledogue couvert de cicatrices que Link affronte en tant que mini-boss pendant les attaques de pirates ainsi que certains mini-jeux comme l'Assaut Incessant et le Repaire des Pirates. Il est armé d'un gourdin et présente une certaine ressemblance avec les moblins.,,Ce sont des monstres très endurants et possédant une puissance de frappe importante. Un coup direct peut projeter Link à une certaine distance et l’assommer quelques instants. Les gros blins peuvent également blesser leurs propres alliés avec leurs attaques.,Comme ces monstres sont relativement lents, Link peut les vaincre en les attaquant subitement avant de se mettre rapidement hors de leur portée."
Grossbaffe,https://www.puissance-zelda.com/encyclopedie/785-Grossbaffe,"La Grossbaffe, ou Rampe-Mort, apparait dans Ocarina of Time et Majora’s Mask. Il s’agit d’une main démoniaque capable de se mouvoir d’elle-même. Lorsqu’elle est sur le point d’attaquer, elle devient verte et invincible puis charge le joueur. Il doit donc la pourfendre avant qu’elle ne prépare son assaut. Mais une fois vaincue, cette créature se divisera en trois parties indépendantes les unes des autres. Link devra les tuer rapidement avant qu’elles se réunissent sinon il lui faudra reprendre le combat depuis le début. S’il parvient à en tuer deux mais que la troisième main miniature parvient à l’attraper, elle absorbera sa vie pour grandir à nouveau. Une solution efficace pour se débarrasser de ces ennemis consiste à utiliser le Feu de Din ou l’attaque tournoyante pour tous les tuer d’un coup. Dans Majora’s Mask, il est aussi possible de les vaincre instantanément en utilisant le bouclier miroir pour refléter la lumière sur eux ou en utilisant les Flèches de Lumière. Enfin, une bonne stratégie consiste à les abattre à distance en utilisant l’arc.,,On rencontre ce monstre pour la première fois dans le Temple de la Forêt d’Ocarina of Time où il garde une petite clé. Il faudra aussi l’affronter à nouveau dans les Temples de l’Ombre et des Esprits. L’utilisation du Monocle de Vérité sera d’ailleurs nécessaire pour les repérer dans ces donjons. Dans Majora’s Mask, le héros croisera cet adversaire dans le Château d’Ikana.,"
Grosse_Mojo_Baba,https://www.puissance-zelda.com/encyclopedie/740-Grosse_Mojo_Baba,"La Grosse Mojo Baba est une version plus grande et plus puissante de la récurrente plante carnivore, apparaissant dans Ocarina of Time. Link la croisera à l’âge adulte dans la Forêt Kokiri et dans le Temple de la Forêt. Il aura aussi la désagréable surprise d’être confronté à l’une d’entre elle à l’entrée de l’Arbre Mojo dans Master Quest, cette créature étant capable de le tuer rapidement à ce stade du jeu s’il ne prend pas garde.,,Pour la vaincre, il suffira au joueur d’appliquer la même méthode que pour ses congénères : bloquer son attaque avec un bouclier pour qu’elle se redresse et trancher sa tige. Il pourra aussi tenter de la frapper directement mais cette plante se révèle bien plus résistante que ses congénères et il faudra plusieurs coups pour la tuer. De plus, elle gagne en portée grâce à sa grande taille et enlève un cœur par attaque. Cette créature disparaitra définitivement de la Forêt Kokiri une fois le Temple de la Forêt terminé.,,La Grosse Mojo Baba fera son grand retour dans Twilight Princess où elle vivra en symbiose avec une autre plante carnivore. Elle apparaitra pour la première fois dans le Temple Sylvestre où elle aura la fâcheuse tendance d’attraper une petite clé pour la donner à manger à sa congénère.  Link recroisera sa route une nouvelle fois à Célestia.,,Contrairement à ses autres congénères, cette plante n’attaque pas en mordant mais seulement en frappant avec sa mâchoire. Link devra esquiver ses attaques et lui donner plusieurs coups d’épées pour la tuer.  Il devra ensuite lancer une bombe ou une bombinsecte dans la gueule de la deuxième plante pour la faire exploser.,"
Grouilleur,https://www.puissance-zelda.com/encyclopedie/697-Grouilleur,"Les Grouilleurs font partie des ennemis apparaissant dans les épisodes Link's Awakening, Oracle of Series et The Minish Cap. Leur méthode d'attaque consiste à sauter sur Link, et bien qu'ils n'infligent que très peu de dégâts, ils n'en restent pas moins très rapides. Un seul coup d'épée suffit pour s'en débarrasser définitivement. Les Grouilleurs surgissent du sol dans des cas bien précis. À l'origine, ils n'apparaissaient dans Link's Awakening que sur un seul écran situé au sud du Château Canulet, surgissant d'un trou dès que Link s'en approche, et ce indéfiniment. ,,Les Grouilleurs réapparaissent dans les Oracle of de manière aléatoire lorsque Link utilise la pelle pour creuser. Dans Oracle of Seasons, le boss Façade invoque également des Grouilleurs lors de son combat. De la même manière, les Grouilleurs surgissent parfois du sol en utilisant les Griffes de Taupe dans The Minish Cap. Dans cet épisode, ils n'infligent cependant aucun dégât, et se contentent de se fixer à Link afin de ralentir ses mouvements. Les objets de l'inventaire restent par ailleurs inutilisables à cet instant. Pour s'en débarrasser, il suffit d'effectuer une roulade puis de leur asséner un coup d'épée. Le boss Ohisse utilise lui aussi des Grouilleurs durant son affrontement."
-Guerrier_Armos,https://www.puissance-zelda.com/encyclopedie/1053-Guerrier_Armos,"Le Guerrier Armos est le Mini-Boss du Donjon Zombies dans Oracle of Ages.,,Il possède un bouclier géant qui le protège contre toute attaque ainsi qu'une épée qu'il semble contrôler par la pensée et qui tourbillonne dans la salle en cherchant à trancher Link.,Pour détruire ce bouclier, Link doit se servir de sa propre épée contre lui en se débrouillant pour que le Guerrier Armos soit sur sa trajectoire. ,Une fois le bouclier brisé, le monstre s'énerve et charge Link. Il suffit alors de l'esquiver pour qu'il fonce dans un mur et de le frapper à l'épée pendant le bref instant ou il prend pause, et ainsi de suite jusqu'à sa mort."
Gufu,https://www.puissance-zelda.com/encyclopedie/753-Gufu,"Le Gufu est une créature faisant penser à un poisson-lune qui flotte dans les airs. Link croisera sa route dans de nombreux endroits de Skyward Sword, comme le Temple de la Contemplation, le lac Faroria, la Grande Caverne Antique, le désert de Lanelle et la Raffinerie de Lanelle. Il le rencontrera aussi dans la forêt de Firone inondée et dans son grand arbre.,,Cette créature se déplace lentement dans les airs ou dans l’eau, se gonflant pour faire ressortir ses pics. Si Link ou un autre ennemi l’attaquent lorsqu’il est dégonflé, il explosera violemment. Il suffit d’utiliser une arme à distance comme l’arc ou le grappin pour le tuer sans être touché par la déflagration. La jarre magique permet de le repousser et de le faire détoner de façon sûre lorsqu’il entre en contact avec le décor. Lorsqu’il combat sous l’eau, le joueur doit utiliser une attaque tourbillon pour éjecter le Gufu au loin lorsque celui-ci est dégonflé. Il devra d’ailleurs exploiter intelligemment l’explosion de la créature pour libérer certains passages.,"
Guly,https://www.puissance-zelda.com/encyclopedie/908-Guly,"Guly est un personnage de A Link Between Worlds. Fils des patrons de la Forge, il est également un des sept Sages.,,Ce jeune garçon vient réveiller Link au début du jeu afin de l'emmener à la forge où le héros est en retard. Il lui apprend également à sauvegarder sa partie lors de son passage devant la première Girouette du jeu.,,Une fois le pendentif du Courage obtenu des mains de la Princesse Zelda, la Patronne de la Forge cherche Guly à proximité de la Maison de Link. Elle demande au jeune homme de partir à sa recherche. Il trouvera au Bosquet Hanté une sacoche, qui lui permet d'assigner un deuxième objet au bouton X. ,,Yuga transformera Guly en peinture comme les autres Sages, avant de l'enfermer dans le Palais des Ténèbres."
Guma,https://www.puissance-zelda.com/encyclopedie/896-Guma,"Les Gumas sont des sortes de taureaux géants armés de boulets accrochés au bout d'une chaîne qu'ils lancent en arc dans votre direction. Ils sont très faciles à tuer une fois qu'on s'est approché d'eux en évitant leurs coups. ,,On en croise un certain nombre dans le Palais Parapa d'Adventure of Link."
Gust,https://www.puissance-zelda.com/encyclopedie/881-Gust,"Gust est un personnage de The Minish Cap. Issu de la Tribu du Vent, il réside Au-Dessus des Nuages. Il est possible de le rencontrer suite à un assemblage avec un étranger dans la Cité d'Hyrule. Celui-ci faisant apparaître un téléporteur vers le ciel, il permet à Link de rendre visite à la Tribu du Vent avant que le héros n'ait obtenu l'accès aux Nuages.,,Gust est dans une des pièces de la bâtisse. Pâle et cloué au lit, un fantôme lui tourne autour. Les autres habitants du ciel le désignent comme étant malade et faible. Le seul moyen de le sauver est d'aspirer le spectre avec le Pot Magique. Le vieil homme reprendra alors des couleurs, mais restera couché.,,Ce n'est que lorsque Link revient sur les Nuages, afin d'atteindre le Palais du Vent, que Gust lui offre sa récompense. Le vieil homme, de nouveau en pleine forme, remercie le héros de lui avoir sauvé la vie, et lui donne l'Arc de Lumière.,,Cependant, si Link n'effectue pas l'assemblage avec l'étranger, ou n'aspire pas le fantôme, Gust ne sera pas sauvé, et aura disparu lorsque le héros se rendra sur les Nuages pour continuer son aventure. Il est alors impossible pour le jeune homme d'obtenir l'arme légendaire."
Gyorg_Boss,https://www.puissance-zelda.com/encyclopedie/112-Gyorg_Boss,"Gyorg, Masque du Léviathan Gargantuesque, est le troisième boss de Majora's Mask et se trouve au plus profond du temple de la Grande Baie. C'est lui qui est responsable du nuage draconique aux alentours du temple, ainsi que du réchauffement de l'eau.,,Gyorg est souvent considéré comme le boss le plus difficile du jeu, principalement du fait de ses attaques excessivement puissantes, mais aussi à cause de l'arène quasiment immergée d'où il est très facile de tomber à l'eau, et dès lors devenir une proie. Tout comme les autres boss du jeu, Gyorg est en réalité l'un des quatre Géants, emprisonné grâce au masque du Léviathan Gargantuesque, que Link obtient sous forme de restes après sa victoire sur le monstre.,,Couple de Gyorgs est aussi un boss de The Minish Cap, où il prend la forme de deux raies manta. Cachés dans le Palais du Vent, la particularité du combat contre ce boss vient principalement du fait qu'il se déroule dans les cieux, sur le dos des Gyorgs. Le seul moyen de rester en vie est alors de sauter d'une raie à une autre pour détruire leurs yeux."
Gyorg_Ennemi,https://www.puissance-zelda.com/encyclopedie/483-Gyorg_Ennemi,"Les Gyorgs sont des ennemis que l'on peut fréquemment rencontrer dans les mers de The Wind Waker. Directement inspirés du boss du Temple de la Grande Baie dans Majora's Mask, de par leur nom mais aussi par leur aspect physique, leur design général s’apparente toutefois plus à celui de simples requins. Ainsi, comme ces derniers, ils ne se déplacent que sous l'eau, ne laissant que leur aileron émergé pendant qu'ils poursuivent leur proie. Leur peau de roc les protégeant sur l’avant des pires chocs, Link sera immédiatement éjecté du Lion Rouge s’ils venaient à le percuter. Deux coups de boomerang, deux tirs de flèches ou un coup de canon suffiront néanmoins à les expédier ad patres. ,,Les Gyorgs ont pour habitude d'opérer en bande, puisqu’on en verra parfois jusqu'à quatre à notre poursuite, près des îlots Kif-Kif par exemple. Leur vitesse de déplacement dépassant facilement celle du Lion Rouge lorsqu’il est porté par le vent, leur tactique d’approche consiste ainsi à le dépasser, puis en bondissant hors de l’eau, faire rapidement demi-tour pour le charger tel un taureau. Si Link vient à arrêter son embarcation, les Gyorgs tourneront alors autour pendant un bref instant... jusqu’à perdre patience. ,,Sans surprise, on retrouve les Gyorgs dans l’épisode Phantom Hourglass, avec peu de différences cependant, si ce n'est qu'ils s'exposeront bien plus hors de l'eau lorsqu’ils poursuivront Link ; le seul moyen de les tuer reste de tirer dessus à l’aide du canon de Linebeck. Dans Spirit Tracks, les requins réapparaissent sous le nom de Malgyorgs, présents dans la Contrée du Sable. Ceux-ci agiront comme les Gyorgs de Phantom Hourglass, excepté le fait qu'ils ne se déplacent pas sous l'eau… mais sous le sable ! Les Malgyorgs ont aussi la particularité d'avoir une couleur différente, sans doute due au climat local : ils sont en effet majoritairement beige/brun sur le dos, là où les Gyorgs sont mauves. "
HacheViande,https://www.puissance-zelda.com/encyclopedie/321-HacheViande,"Le Hache-Viande est un ennemi extrêmement redoutable, apparu dans The Adventure of Link, ainsi que les deux opus 64 de la saga. Sortes de Berserkers en armure, ils peuvent être comparés aux Darknuts en termes de résistance aux coups, ainsi que pour le gain en rapidité une fois leur armure détruite. Leur attaque cependant, est sans égale, et dépasse sans problème celle de certains boss. Ces ennemis se trouvent uniquement dans les donjons, et sont placés à des endroits stratégiques, gardant un trésor ou un passage.,,Dans The Adventure of Link, il existe 3 sortes de Hache-Viandes : ceux de couleur orange, les rouges, et les bleus. Ces derniers sont la forme la plus puissante qu'ils puissent prendre, en outre ils sont capables d'envoyer des rayons avec leurs épées, tout comme Link. C'est également le seul épisode où un de ces ennemis, Rebonack, constitue un boss de fin de donjon. L'autre particularité des Hache-Viandes de ce jeu vient du fait que c'est la seule fois où ils sont équipés de boucliers, en plus de leurs terribles haches.,,Dans Ocarina of Time, les premiers Hache-Viandes du jeu sont présents dans le Temple de l'Esprit, l'un devant le coffre recélant les Gantelets d'Argent, l'autre apparaissant juste avant le combat contre les sœurs Koume et Kotake. Ce dernier Hache-Viande se révèlera être Nabooru, ensorcelée par les deux sorcières, puis punie pour avoir été vaincue. Par la suite, on retrouvera quelques-uns de ces ennemis dans la Tour de Ganon, gardant l'entrée du repaire de leur maître. C'est également à partir de cet épisode que les couleurs de leur armures changent, abandonnant l'orange, le rouge et le bleu pour des teintes argentées, blanches et noires.,,Enfin, il n'existe que deux Hache-Viandes dans Majora's Mask, les deux se situant dans le réseau souterrain du Cimetière d'Ikana. Le premier garde la tombe de Dièse, un des frères compositeurs, tandis que le second, n'apparaissant que le deuxième jour, protège un quart de cœur."
Hagar,https://www.puissance-zelda.com/encyclopedie/873-Hagar,"Hagar est le maire de la cité d’Hyrule dans The Minish Cap. C’est un personnage respecté par ses citoyens, bien qu’il ne soit pas toujours sérieux dans son travail. Son passe-temps favori est la fabrication et la collection des masques. L’un d’entre eux cache d’ailleurs un passage menant à des Minish et Link devra utiliser les Bottes de Pégase pour le faire tomber et révéler l’accès. Il possède aussi une petite maison sur la rive du Lac Hylia. C’est d’ailleurs dans cette cabane que le joueur trouvera le livre « L’histoire des masques », nécessaire pour rencontrer Bookta à la bibliothèque.,,Le maire se révèle être quelqu’un de paranoïaque : il a en effet fait construire un abri secret dans son jardin, pour se protéger lors d’une éventuelle attaque de monstres sur la ville. Cet abri fait partie d’un réseau de tunnels situés sous la ville. Exelo fera preuve d’un peu de dédain à son égard, ne le pensant pas être une personne fiable. Faire une fusion de fragment du bonheur avec Hagar permet de débloquer une amélioration de la bourse, récupérable dans un point d’eau situé au Ranch LonLon.,"
